1.573082776470577664e-08	4.172572572572572653e+02
1.581035803488974925e-08	4.175675675675676075e+02
1.589051869460246147e-08	4.178778778778778360e+02
1.597082499577568623e-08	4.181881881881881782e+02
1.605186367809752955e-08	4.184984984984985203e+02
1.613307442204087609e-08	4.188088088088088057e+02
1.621487509154372416e-08	4.191191191191190910e+02
1.629699748935194996e-08	4.194294294294294332e+02
1.637956535712145400e-08	4.197397397397397754e+02
1.646260664795863514e-08	4.200500500500500607e+02
1.654594694283856492e-08	4.203603603603603460e+02
1.662991439393820527e-08	4.206706706706706882e+02
1.671403236253055828e-08	4.209809809809809735e+02
1.679893326919548362e-08	4.212912912912912589e+02
1.688398673460705133e-08	4.216016016016016010e+02
1.696967586146289273e-08	4.219119119119119432e+02
1.705567215737707253e-08	4.222222222222222285e+02
1.714215480430030549e-08	4.225325325325325139e+02
1.722910129246993251e-08	4.228428428428428560e+02
1.731638277709526026e-08	4.231531531531531414e+02
1.740428684734248160e-08	4.234634634634634267e+02
1.749237250506277220e-08	4.237737737737737689e+02
1.758124157527917931e-08	4.240840840840841111e+02
1.767026819427046883e-08	4.243943943943943964e+02
1.775997827539192561e-08	4.247047047047046817e+02
1.784997942567624646e-08	4.250150150150150239e+02
1.794050979262029912e-08	4.253253253253253661e+02
1.803149295853910980e-08	4.256356356356355946e+02
1.812284901773130901e-08	4.259459459459459367e+02
1.821482171169555207e-08	4.262562562562562789e+02
1.830700888731961993e-08	4.265665665665665642e+02
1.839997864980950358e-08	4.268768768768768496e+02
1.849311103130079682e-08	4.271871871871871917e+02
1.858697678337257664e-08	4.274974974974975339e+02
1.868111592109987779e-08	4.278078078078078192e+02
1.877582916870380747e-08	4.281181181181181046e+02
1.887098266959735724e-08	4.284284284284284468e+02
1.896654890794989440e-08	4.287387387387387321e+02
1.906272440700923886e-08	4.290490490490490174e+02
1.915914914908501923e-08	4.293593593593593596e+02
1.925635430937915211e-08	4.296696696696697018e+02
1.935372723909936661e-08	4.299799799799799871e+02
1.945188559857816355e-08	4.302902902902902724e+02
1.955029803363005555e-08	4.306006006006006146e+02
1.964933154230500521e-08	4.309109109109108999e+02
1.974879121220744542e-08	4.312212212212211853e+02
1.984870545408589255e-08	4.315315315315315274e+02
1.994922011642719602e-08	4.318418418418418696e+02
2.005002069327460722e-08	4.321521521521521549e+02
